heading,news_provider,date,time,wordcount
  Press Release: BitNile Holdings Announces $4 Million from XBTO for Bitcoin Miner Financing With an Additional $4 Million Expected to Clo...,Dow Jones Institutional News,2022-06-13,10:30:00,655
  A Bitcoin Bull's Bold Prediction -- Barron's,Dow Jones Institutional News,2022-06-11,01:30:00,1683
  Grayscale Taps Top Obama Lawyer as It Pushes for Bitcoin ETF -- Barrons.com,Dow Jones Institutional News,2022-06-10,18:14:00,558
"  Press Release: Cathedra Bitcoin Announces Closing of C$2,880,000 Non-Brokered Financing",Dow Jones Institutional News,2022-06-09,21:50:00,1301
  Press Release: Marathon Digital Holdings Announces Bitcoin Production and Mining Operation Updates for May 2022,Dow Jones Institutional News,2022-06-09,20:20:00,1770
  Press Release: Gryphon Digital Mining Announces May Operational Update,Dow Jones Institutional News,2022-06-09,13:08:00,675
  Press Release: GEM Mining Announces May 2022 Production Update,Dow Jones Institutional News,2022-06-09,13:06:00,401
"  Press Release: Mawson Infrastructure Group Inc. Announces Bitcoin Miner Shipment, Deployment and Operational Update",Dow Jones Institutional News,2022-06-09,13:00:00,1069
"  Bitcoin Prices Hover Above $30,000. Cryptos Are Holding Steady Even as Stocks Waver. -- Barrons.com",Dow Jones Institutional News,2022-06-09,10:08:00,336
"                             Canaan Stock Surges After Bullish Analyst Call, Calling It An Indirect Bitcoin Play -- MarketWatch",Dow Jones Institutional News,2022-06-08,12:49:00,213
  Press Release: Minto Token is Being Released on Binance: Ecomining with an Ambitious Team,Dow Jones Institutional News,2022-06-08,12:48:00,668
  Press Release: Epazz's CryObo Technology for Converting Sunlight Into Bitcoin Will be Launching Its Token in Third Quarter of 2022,Dow Jones Institutional News,2022-06-08,12:30:00,653
"  Press Release: Bit Digital, Inc. Announces Monthly Production Update for May 2022",Dow Jones Institutional News,2022-06-08,12:00:00,780
  Bitcoin Prices Pop. Cryptos Still Face Headwinds Amid Major Short Positions. -- Barrons.com,Dow Jones Institutional News,2022-06-08,10:15:00,402
  Press Release: TradeStation Reports Brokerage Metrics for May 2022,Dow Jones Institutional News,2022-06-08,09:34:00,4150
  Press Release: XBT Provider AB (Publ) Publishes 2021 Audited Financial Statements for the Year Ended 31 December 2021,Dow Jones Institutional News,2022-06-08,09:06:00,488
  Press Release: Mawson Infrastructure Group Inc. to Become 33% Shareholder of Tasmania Data Infrastructure Pty Ltd (TDI),Dow Jones Institutional News,2022-06-07,14:45:00,1137
"  Press Release: Record average operating hashrate of 1,165 PH/s (+12% increase)",Dow Jones Institutional News,2022-06-07,11:40:00,7010
  Press Release: LUXXFOLIO Benefits from Low Power Costs,Dow Jones Institutional News,2022-06-07,01:06:00,740
"  Press Release: Cathedra Bitcoin Announces Additional C$2,880,000 Non-Brokered Financing",Dow Jones Institutional News,2022-06-06,21:01:00,1176
  'WeCryptoEco' Opens the World's Largest Solar Powered Farm to NFT Holders,Dow Jones Institutional News,2022-06-06,16:30:00,543
  Press Release: SourceLess Joins Bitcoin Bucharest 2022 Conference,Dow Jones Institutional News,2022-06-06,11:00:00,596
  Press Release: Hut 8 Mining Production and Operations Update,Dow Jones Institutional News,2022-06-06,10:30:00,1467
  The Trial by Fire Of Mike Novogratz -- WSJ,Dow Jones Institutional News,2022-06-04,06:32:00,1990
                             Mike Novogratz's Crypto Comeback Faces a Trial by Fire -- WSJ,Dow Jones Institutional News,2022-06-04,04:00:00,1950
  Barron's Mailbag: The Future Of Digital Currencies -- Barron's,Dow Jones Institutional News,2022-06-04,01:33:00,998
  'Busted' Convertible Bonds Look Good For A Ride Now -- Barron's,Dow Jones Institutional News,2022-06-04,01:30:00,1314
  The Future of Digital Currencies -- Barrons.com,Dow Jones Institutional News,2022-06-03,23:44:00,984
  'Busted' Convertible Bonds Look Good for a Ride Now. Here Are 10 to Consider. -- Barrons.com,Dow Jones Institutional News,2022-06-03,21:42:00,1318
  Financial Shares Slip as Jobs Data Keeps Fed On Track for Rate Increases -- Financials Roundup,Dow Jones Institutional News,2022-06-03,20:43:00,409
  PRESS RELEASE: Northern Data reports on operations for May 2022,Dow Jones Newswires German,2022-06-03,14:48:00,959
  Why Regulators Are Worried About Stablecoins -- WSJ,Dow Jones Institutional News,2022-06-03,14:26:00,1710
  CFTC Sues Winklevoss Bitcoin Firm -- WSJ,Dow Jones Institutional News,2022-06-03,06:32:00,1152
  Gemini Crypto Exchange Operator Sued on Role in Bitcoin Futures Product -- 3rd Update,Dow Jones Institutional News,2022-06-02,23:30:00,1127
  *Sphere 3D: Produced 12.57 Bitcoin in May 2022 >ANY,Dow Jones Institutional News,2022-06-02,20:33:00,1105
  Gemini Crypto Exchange Operator Sued Over Role in Bitcoin Futures Product -- 2nd Update,Dow Jones Institutional News,2022-06-02,20:32:00,751
  Press Release: Riot Blockchain Announces May 2022 Production and Operations Updates,Dow Jones Institutional News,2022-06-02,20:30:00,1584
  Gemini Crypto Exchange Operator Sued Over Role in Bitcoin Futures Product -- Update,Dow Jones Institutional News,2022-06-02,20:08:00,674
  Gemini Crypto Exchange Operator Sued Over Role in Bitcoin Futures Product,Dow Jones Institutional News,2022-06-02,20:00:00,297
  Gemini Crypto Exchange Operator Sued Over Role in Bitcoin Futures Product -- WSJ,Dow Jones Institutional News,2022-06-02,19:53:00,304
  Press Release: CleanSpark Announces May 2022 Bitcoin Production,Dow Jones Institutional News,2022-06-02,13:00:00,256
"  Press Release: Bit Origin Limited Signs Letter of Intent to Purchase 850 Bitcoin Miners with Total Hash Rate of 85,000 TH/s",Dow Jones Institutional News,2022-06-02,12:00:00,671
  Press Release: Riot Blockchain Announces CFO Transition Plan,Dow Jones Institutional News,2022-06-01,20:30:00,1191
  Press Release: Bitwise Announces Results of May 2022 Month-End Crypto Index Reconstitution,Dow Jones Institutional News,2022-06-01,20:21:00,1476
  Press Release: 21Shares Releases Sixth State of Crypto Report: Crypto Assets Portfolio Allocation,Dow Jones Institutional News,2022-06-01,13:00:00,863
"  Press Release: Bit Origin Limited Signs Letter of Intent to Purchase 750 Bitcoin Miners with Total Hash Rate of 75,000 TH/s",Dow Jones Institutional News,2022-06-01,12:00:00,656
  Bitcoin Prices Steady After a Brutal Month. What Fund Flows Say About Sentiment. -- Barrons.com,Dow Jones Institutional News,2022-06-01,11:30:00,501
  Press Release: Bitfarms Provides May 2022 Production and Mining Operations Update,Dow Jones Institutional News,2022-06-01,11:04:00,1964
  Press Release: BitNile Holdings Issues May Bitcoin Production and Mining Operation Report,Dow Jones Institutional News,2022-06-01,10:30:00,859
  Heard on the Street: Block Assembled the Right Pieces -- WSJ,Dow Jones Institutional News,2022-06-01,06:32:00,779
  Press Release: Former Lumio CEO Leaves Solar for Something Greener,Dow Jones Institutional News,2022-05-31,22:01:00,1325
  Former Lumio CEO Leaves Solar for Something Greener,Dow Jones Institutional News,2022-05-31,22:01:00,1323
  Block Has Assembled the Right Pieces -- Heard on the Street -- WSJ,Dow Jones Institutional News,2022-05-31,11:00:00,748
"  Bitcoin Rallies Past $31,000. One Analyst Says the Worst of the Bear Market May Be Over. -- Barrons.com",Dow Jones Institutional News,2022-05-31,09:38:00,344
  Bitcoin Prices Pop as Cryptocurrencies Chase Stocks Higher -- Barrons.com,Dow Jones Institutional News,2022-05-30,09:43:00,306
  Exploring the future of crypto -- Barron's,Dow Jones Institutional News,2022-05-28,01:30:00,4420
"  Crypto's Future Is Even More Exciting, and Maybe More Volatile, Than Its Present -- Barrons.com",Dow Jones Institutional News,2022-05-27,19:28:00,4403
"  Press Release: BIT Mining Limited Announces Unaudited Financial Results for the First Quarter ended March 31, 2022",Dow Jones Institutional News,2022-05-27,12:00:00,4893
  Bitcoin Prices Are Sliding. Cryptocurrencies Are Not Following Stocks Higher. -- Barrons.com,Dow Jones Institutional News,2022-05-27,11:28:00,264
  Press Release: Qommodity Will Present Their New EcoSystem at Bitcoin Bucharest 2022,Dow Jones Institutional News,2022-05-26,11:46:00,548
"  EQS-News: Stankevicius.com is bearish on Bitcoin shorting to low levels of USD20,000, expecting the price target to hit in June",Dow Jones Newswires German,2022-05-26,09:10:00,389
"  Press Release: SAI.TECH Launches All-in-one Management Tool ""SAIHUB"" APP",Dow Jones Institutional News,2022-05-26,08:02:00,559
  Hot Research: J.P. Morgan Predicts Double-Digit Gains for Bitcoin. The ECB Sees Risks. -- Barrons.com,Dow Jones Institutional News,2022-05-25,20:18:00,787
  TerraUSD's Reserves' Fate Worries Traders -- WSJ,Dow Jones Institutional News,2022-05-25,06:33:00,943
  Top News Today: Stocks Mixed; Snap Warning Weighs on Tech; New Home Sales Sink,Dow Jones Institutional News,2022-05-24,20:40:00,3184
  What Happened to TerraUSD’s Bitcoin Reserves,Dow Jones Institutional News,2022-05-24,16:00:00,894
  What Happened to TerraUSD's Bitcoin Reserves -- WSJ,Dow Jones Institutional News,2022-05-24,15:41:00,898
  Why Crypto Is Taking Root in Emerging Markets -- Barrons.com,Dow Jones Institutional News,2022-05-23,16:28:00,628
  Registration For The Upcoming VERSE Token By Bitcoin.com Is Now Open,Dow Jones Institutional News,2022-05-23,12:40:00,627
  Best Minds: 3 Takeaways From Fund Managers' Latest Talkfest -- Barrons.com,Dow Jones Institutional News,2022-05-20,18:15:00,845
  Bitcoin Is Rising and Crushing Stocks. Crypto Traders Are Still Preparing for the Worst. -- Barrons.com,Dow Jones Institutional News,2022-05-20,12:41:00,714
  How a Digital Token Designed to Be Stable Fueled a Crypto Crash -- Barrons.com,Dow Jones Institutional News,2022-05-20,01:05:00,2411
  Crypto Exchange FTX Is Pushing Into Stocks. That's a Reversal. -- Barrons.com,Dow Jones Institutional News,2022-05-19,20:05:00,1641
  Press Release: Cathedra Bitcoin Announces Equity Compensation Grants,Dow Jones Institutional News,2022-05-19,16:56:00,842
"  Press Release: Bit Digital, Inc. Announces Interruptions To Certain Hosting Partners' Operations",Dow Jones Institutional News,2022-05-19,13:00:00,991
"  Bitcoin Prices Dip Below $29,000. The Stock Market Selloff Is Hurting Cryptos. -- Barrons.com",Dow Jones Institutional News,2022-05-19,10:51:00,386
  Press Release: Canaan Inc. Reports Unaudited First Quarter 2022 Financial Results,Dow Jones Institutional News,2022-05-19,08:45:00,4313
  Crypto's Decline Weakens Its Libertarian Case -- WSJ,Dow Jones Institutional News,2022-05-19,06:33:00,1044
"                             MicroStrategy Won't Change Bitcoin Plans Despite Recent Declines, New CFO Says -- WSJ",Dow Jones Institutional News,2022-05-18,22:44:00,689
  Crypto Meltdown Exposes Hollowness of its Libertarian Promise -- Capital Account -- WSJ,Dow Jones Institutional News,2022-05-18,12:00:00,1015
  Press Release: Bitcoin Well Reports First Quarter 2022 Financial Results & Recent Business Developments,Dow Jones Institutional News,2022-05-18,11:06:00,1374
  Press Release: Bitfarms to Participate in Upcoming Investor Conferences,Dow Jones Institutional News,2022-05-18,11:04:00,513
  Crypto Mining Is Flocking to the U.S. That's Not Helping the Stocks -- Barrons.com,Dow Jones Institutional News,2022-05-17,19:40:00,639
  Press Release: Mawson Infrastructure Group Inc. Announces the Listing of the Cosmos-Purpose Bitcoin Access ETF in Australia Alongside Mar...,Dow Jones Institutional News,2022-05-17,13:00:00,1074
"  Bitcoin Prices Jump Above $30,000. But Don't Say Cryptos Have Hit Bottom. -- Barrons.com",Dow Jones Institutional News,2022-05-17,12:12:00,568
  PRESS RELEASE: Bitcoin Group SE publishes annual Report 2021 - first dividend payment of EUR 0.10 per share planned,Dow Jones Institutional News,2022-05-17,08:09:00,1236
  Crypto's Plunge Punishes Alternative Portfolios -- WSJ,Dow Jones Institutional News,2022-05-17,06:32:00,1085
  Press Release: Sphere 3D Reports First Quarter 2022 Financial Results and Operational Updates,Dow Jones Institutional News,2022-05-16,21:55:00,1793
  *TeraWulf Appoints Patrick Fleury As Chief Financial Officer >WULF,Dow Jones Institutional News,2022-05-16,21:01:00,1198
"  Top News Today: Oil, Natural Gas Surge; Shanghai Set to Ease Lockdown; Tech Stocks Lower",Dow Jones Institutional News,2022-05-16,20:40:00,2917
  Press Release: Greenidge Generation Reports First Quarter 2022 Results and Provides April 2022 Operational Update,Dow Jones Institutional News,2022-05-16,20:15:00,2581
  Press Release: Stronghold Digital Mining Reports First Quarter 2022 Results and Provides Operational Update,Dow Jones Institutional News,2022-05-16,20:05:00,4445
  DGAP-Adhoc: Bitcoin Group SE pays a dividend for the first time since its IPO,Dow Jones Institutional News,2022-05-16,18:29:00,356
  Press Release: Correction: OLB Group Reports Record Revenue in First Quarter 2022 on eCommerce Fintech Services and Bitcoin Cryptocurrency Mining,Dow Jones Institutional News,2022-05-16,13:23:00,1097
  *Mawson Infrastructure 1Q Rev $19.4M >MIGI,Dow Jones Institutional News,2022-05-16,13:08:00,1414
"  Press Release: Texas Pacific Land Corporation, Mawson Infrastructure Group Inc., and JAI Energy Announce New Bitcoin Mining Venture in West Texas",Dow Jones Institutional News,2022-05-16,13:00:00,1115
"  Press Release: Mawson Infrastructure Group Inc. Announces New 120 Megawatt Bitcoin Mining Facility in Texas, USA",Dow Jones Institutional News,2022-05-16,13:00:00,1251
  Press Release: Bitech Technologies Provides Quarterly Shareholder Update with Growth Plan,Dow Jones Institutional News,2022-05-16,11:30:00,1277
"  Bitcoin Prices Off Their Worst Lows but Still Struggling Below $30,000 -- Barrons.com",Dow Jones Institutional News,2022-05-16,11:00:00,592
"  Real Time Economics: Rising Rates, Stronger Dollar, Bitcoin Bust",Dow Jones Institutional News,2022-05-16,10:21:00,1423
"  Crypto Prices Move in Tandem With Traditional Markets, Punishing Investors",Dow Jones Institutional News,2022-05-16,10:00:00,1052
"  Crypto Prices Move in Tandem With Traditional Markets, Punishing Investors -- WSJ",Dow Jones Institutional News,2022-05-16,09:30:00,1057
  El Salvador's President Went All In on Bitcoin. Then It Tanked. -- WSJ,Dow Jones Institutional News,2022-05-14,15:00:00,1205
  TerraUSD's Plunge Raises Questions About Cryptos -- WSJ,Dow Jones Institutional News,2022-05-14,06:32:00,1102
  TerraUSD Left Out As Crypto Stabilizes -- WSJ,Dow Jones Institutional News,2022-05-14,06:32:00,594
  How Stablecoins Fueled The Latest Crypto Crash -- Barron's,Dow Jones Institutional News,2022-05-14,01:30:00,2424
  Top News Today: Stocks Recoup Some Losses; Musk Stalls Twitter Deal; TerraUSD Slides Again,Dow Jones Institutional News,2022-05-13,20:40:00,3216
  Why Did Cryptocurrencies TerraUSD and Luna Unravel? Stablecoin Price Crash Explained -- WSJ,Dow Jones Institutional News,2022-05-13,17:26:00,1971
  Stablecoin TerraUSD Continues Downward Spiral; Bitcoin Gains,Dow Jones Institutional News,2022-05-13,13:10:00,545
  Stablecoin TerraUSD Continues Downward Spiral; Bitcoin Gains -- WSJ,Dow Jones Institutional News,2022-05-13,13:03:00,1642
  More Than $1 Trillion of Crypto Vanished in Just Six Months,Dow Jones Institutional News,2022-05-13,09:50:00,396
  How More Than $1 Trillion of Crypto Vanished in Just Six Months -- WSJ,Dow Jones Institutional News,2022-05-13,09:30:00,404
"  Dow Futures Rise, Bitcoin Surges, Robinhood Pops -- and What Else Is Happening in the Stock Market Today -- Barrons.com",Dow Jones Institutional News,2022-05-13,09:29:00,2340
  Stablecoin Crash Shakes Crypto: 'Run on the Bank' -- WSJ,Dow Jones Institutional News,2022-05-13,06:35:00,2215
  *Core Scientific 1Q Loss/Shr $1.52 >CORZ,Dow Jones Institutional News,2022-05-12,20:22:00,4243
  Paging Peter Thiel: Warren Buffett Is Holding Up Better Than Bitcoin -- WSJ,Dow Jones Institutional News,2022-05-12,17:34:00,176
  Microstrategy and Block Stock Need Bitcoin to Perk Up. It Isn't Happening. -- Barrons.com,Dow Jones Institutional News,2022-05-12,16:28:00,795
  Crash of TerraUSD Shakes Crypto. ‘There Was a Run on the Bank.’,Dow Jones Institutional News,2022-05-12,16:20:00,2170
  Crash of TerraUSD Shakes Crypto. 'There Was a Run on the Bank.' -- WSJ,Dow Jones Institutional News,2022-05-12,16:10:00,2219
  Bitcoin Has Survived Worse. This Crypto Crash Could Offer Opportunities. -- Barrons.com,Dow Jones Institutional News,2022-05-12,13:41:00,535
"  Press Release: Business 2 Business Rewards Group Acquires $11 Million Dollar Stake in eWorld Companies, Inc.",Dow Jones Institutional News,2022-05-12,13:18:00,972
"  Press Release: Mawson Infrastructure Group Inc. Announces April 2022 Bitcoin Self-Mining, Hosting Co-location and Operational Update",Dow Jones Institutional News,2022-05-12,13:07:00,1392
  Block's Price Target Cut at Mizuho. It Must 'Decouple the Story From Bitcoin.' -- Barrons.com,Dow Jones Institutional News,2022-05-12,12:03:00,185
  Bitcoin Is Finally Breaking. Why That's Good News for the Stock Market. -- Barrons.com,Dow Jones Institutional News,2022-05-12,10:37:00,226
"  Press Release: BitNile Holdings Announces its Subsidiary, BitNile, Inc., Now Owns 100% of Alliance Cloud Services, LLC, Which Owns and Oper...",Dow Jones Institutional News,2022-05-12,10:30:00,791
  Press Release: Hut 8 Reports Operating and Financial Results for Q1 2022,Dow Jones Institutional News,2022-05-12,10:30:00,2986
  North American Morning Briefing: Stocks Seen Lower Again as Inflation Worries Persist,Dow Jones Institutional News,2022-05-12,09:16:00,4471
                             Coinbase Stock and Other Companies Linked to Bitcoin Dive as Crypto Tanks -- Barrons.com,Dow Jones Institutional News,2022-05-12,08:22:00,243
"  Stocks Reverse Course, Finish Lower on Inflation Data -- WSJ",Dow Jones Institutional News,2022-05-11,20:04:00,2005
  Press Release: Iris Energy Reports Third Quarter FY22 Results,Dow Jones Institutional News,2022-05-11,20:02:00,2800
  Cryptocurrency TerraUSD Plunges as Investors Bail -- Update,Dow Jones Institutional News,2022-05-11,09:56:00,2294
  Bitcoin Prices Fall. Cryptos Pressured as Stablecoin Terra's Meltdown Intensifies. -- Barrons.com,Dow Jones Institutional News,2022-05-11,09:33:00,664
  Crypto's Decline Deepens In Jittery Market -- WSJ,Dow Jones Institutional News,2022-05-11,06:33:00,956
                             Coinbase Stock Keeps Sliding After Earnings Report -- 4th Update,Dow Jones Institutional News,2022-05-11,00:32:00,908
                             Coinbase Stock Keeps Sliding After Earnings Report -- 3rd Update,Dow Jones Institutional News,2022-05-10,22:18:00,868
  Press Release: CleanSpark Reports Second Quarter FY2022 Financial Results,Dow Jones Institutional News,2022-05-10,21:08:00,3208
                             Coinbase Stock Keeps Sliding After Earnings Report -- 2nd Update,Dow Jones Institutional News,2022-05-10,21:02:00,632
"  Press Release: Riot Blockchain Reports Record First Quarter 2022 Financial Results, Current Operational and Financial Highlights",Dow Jones Institutional News,2022-05-10,20:45:00,2591
                             Coinbase Stock Keeps Sliding Ahead of Earnings Report -- Update,Dow Jones Institutional News,2022-05-10,19:36:00,492
"  Bitcoin, Other Cryptocurrencies Stabilize After Multiday Selloff -- Update",Dow Jones Institutional News,2022-05-10,19:13:00,1199
  Press Release: Minto is Launching Autofarming For those Who Want to Earn More,Dow Jones Institutional News,2022-05-10,18:45:00,851
  Crypto Volatility Is Crushing Stablecoins. Terra's Unmooring Could Roil Bitcoin. -- Barrons.com,Dow Jones Institutional News,2022-05-10,17:19:00,811
  Press Release: TeraWulf Issues Statement Reiterating Plans for Nautilus Cryptomine,Dow Jones Institutional News,2022-05-10,13:27:00,999
"  Bitcoin, Other Cryptocurrencies Stabilize After Multiday Selloff",Dow Jones Institutional News,2022-05-10,12:20:00,557
"  Bitcoin, Other Cryptocurrencies Stabilize After Multiday Selloff -- WSJ",Dow Jones Institutional News,2022-05-10,12:08:00,564
"  Press Release: Bit Digital, Inc. Announces Monthly Production Update for April 2022",Dow Jones Institutional News,2022-05-10,12:00:00,853
  Press Release: Jack Henry and NYDIG to Offer Bitcoin Services to Financial Institutions,Dow Jones Institutional News,2022-05-10,12:00:00,836
  El Salvador Buys the Dip with $15 Million Crypto Double-Down as Bitcoin Prices Crash -- Barrons.com,Dow Jones Institutional News,2022-05-10,11:49:00,338
  Press Release: Cipher Mining Provides First Quarter 2022 Business Update,Dow Jones Institutional News,2022-05-10,11:00:00,2010
"  Bitcoin Prices Briefly Slip Below $30,000. Why Cryptos Are at Risk for More Losses. -- Barrons.com",Dow Jones Institutional News,2022-05-10,10:28:00,817
"  Press Release: InvestmentPitch Media Video Discusses LUXXFOLIO's Increase in Bitcoin Mined in April to Approximately 180 PH/s, up 6% Month over Month",Dow Jones Institutional News,2022-05-10,10:00:00,740
  TerraUSD Coin Falls Below the Dollar -- WSJ,Dow Jones Institutional News,2022-05-10,06:32:00,817
"  TerraUSD Falls Below Fixed Value, Triggering Selloff--3rd Update",Dow Jones Institutional News,2022-05-10,01:10:00,770
"  TerraUSD Falls Below Fixed Value, Triggering Selloff -- 2nd Update",Dow Jones Institutional News,2022-05-09,22:38:00,768
"  TerraUSD Falls Below Fixed Value, Triggering Selloff -- Update",Dow Jones Institutional News,2022-05-09,21:01:00,766
                             MicroStrategy Stock Is Crumbling as Bitcoin Slides and Rates Rise -- Barrons.com,Dow Jones Institutional News,2022-05-09,17:34:00,831
"  Why Another, Smaller Crypto Is Partly to Blame as Bitcoin Prices Plunge to Yearly Lows -- Barrons.com",Dow Jones Institutional News,2022-05-09,13:53:00,751
"                             Coinbase, MicroStrategy, Block and Other Crypto Stocks Fall With Bitcoin Prices -- Barrons.com",Dow Jones Institutional News,2022-05-09,11:18:00,319
  Bitcoin Is Proving It Isn't Gold 2.0 as It's Moving in Same Direction as Stocks -- Barrons.com,Dow Jones Institutional News,2022-05-09,11:02:00,1689
  Bitcoin Prices Keep Plunging and There's No Sign of Stopping. Where the Bottom May Be. -- Barrons.com,Dow Jones Institutional News,2022-05-09,10:49:00,898
  U.S. Stock Futures Fall as Bond Yields Edge Higher -- WSJ,Dow Jones Institutional News,2022-05-09,05:15:00,2626
"  Bitcoin Price Falls Below $36,000 -- WSJ",Dow Jones Institutional News,2022-05-06,14:17:00,239
  Press Release: Hut 8 Mining Monthly Production Update for April 2022,Dow Jones Institutional News,2022-05-06,11:30:00,1269
  Bitcoin Nears a Yearly Low. Where Cryptos Are Headed and Why the Weekend Is Key. -- Barrons.com,Dow Jones Institutional News,2022-05-06,10:00:00,680
  Bitcoin Stabilizes After Thursday's Selloff -- WSJ,Dow Jones Institutional News,2022-05-06,09:59:00,236
  Bitcoin And Other Digital Money Fall -- WSJ,Dow Jones Institutional News,2022-05-06,06:33:00,486
  bitcoin.com: USD33.6M Private Sale for its New Ecosystem Token VERSE,Dow Jones Newswires German,2022-05-06,05:00:00,752
  Block Rises on Outlook in After-Hours Trading,Dow Jones Institutional News,2022-05-05,22:09:00,347
"  Bitcoin Slides Below $37,000 as Investors Unwind Risky Bets",Dow Jones Institutional News,2022-05-05,19:00:00,432
"  Bitcoin Slides Below $37,000 as Investors Unwind Risky Bets -- WSJ",Dow Jones Institutional News,2022-05-05,18:53:00,436
  Press Release: Iris Energy Limited Announces Monthly Investor Update for April 2022,Dow Jones Institutional News,2022-05-05,13:24:00,2664
"  Press Release: eWorld Companies Inc. Acquires Stake in NFT Distribution Company, Inc. Stock and Will Participate in all of NFT Distribution...",Dow Jones Institutional News,2022-05-05,13:17:00,1785
  Press Release: Gryphon Digital Mining Announces April Operational Update,Dow Jones Institutional News,2022-05-05,13:11:00,741
  Press Release: GEM Mining Announces April 2022 Production Update,Dow Jones Institutional News,2022-05-05,13:09:00,370
  Press Release: CleanSpark Announces April 2022 Bitcoin Production,Dow Jones Institutional News,2022-05-05,13:00:00,995
  *OLB: First Rev Contribution From Bitcoin Mining Ops to Be Recognized in 1Q >OLB                        ,Dow Jones Institutional News,2022-05-05,12:30:00,2366
  Press Release: Graystone Company Announces It's April Bitcoin Mining Results,Dow Jones Institutional News,2022-05-05,12:01:00,622
  Bitcoin Sees Biggest Gain in Months as Cryptos Are Buoyed by Fed Policy -- Barrons.com,Dow Jones Institutional News,2022-05-05,10:27:00,518
"  *Sens. Warren, Smith Send Letter to Fidelity Over Bitcoin 401(k) Plans -- WSJ",Dow Jones Institutional News,2022-05-05,09:30:00,732
  Press Release: XBT Provider AB (Publ) Appoints Jean-Charles Dudek As Managing Director,Dow Jones Institutional News,2022-05-05,07:00:00,537
  *Zymeworks 1Q Loss/Shr $1.19 >ZYME,Dow Jones Institutional News,2022-05-04,20:15:00,2931
  Press Release: Marathon Digital Holdings Reports First Quarter 2022 Results,Dow Jones Institutional News,2022-05-04,20:06:00,2716
                             WisdomTree Aims to Bring Crypto To Advisors As the SEC Stalls on a Bitcoin ETF. -- Barrons.com,Dow Jones Institutional News,2022-05-04,16:53:00,511
"  Press Release: eWorld Companies, Inc. Secures Real Meta Tech LLC as Lead Marketing Partner for Bitcoin Wine NFT",Dow Jones Institutional News,2022-05-04,13:17:00,1406
  Press Release: Marathon Digital Holdings Announces Bitcoin Production and Mining Operation Updates for April 2022,Dow Jones Institutional News,2022-05-04,12:30:00,1782
  Press Release: Imfinzi Plus Chemotherapy Granted Priority Review in the US for Patients With Locally Advanced or Metastatic Biliary Tract...,Dow Jones Institutional News,2022-05-04,12:00:00,3388
  Press Release: Digihost Announces 44% Increase in Monthly Bitcoin Production and Provides Operations Update,Dow Jones Institutional News,2022-05-04,11:59:00,1648
  Press Release: Compass Therapeutics Reports Positive Interim Phase 2 Data of CTX-009 in Combination with Paclitaxel in Biliary Tract Cancers,Dow Jones Institutional News,2022-05-04,11:01:00,1900
  PRESS RELEASE: Northern Data reports on operations for April 2022,Dow Jones Newswires German,2022-05-04,10:38:00,791
  Bitcoin Prices Rise but Cryptos Are Struggling. The Fed's Rates Decision Looms Large. -- Barrons.com,Dow Jones Institutional News,2022-05-04,10:20:00,595
  Bitcoin Mining Stocks Have Been Slammed. The EPA Could Make It Worse. -- Barrons.com,Dow Jones Institutional News,2022-05-04,05:59:00,798
"                             MicroStrategy Recruits New CFO Amid Bitcoin Push, Wider Losses -- WSJ",Dow Jones Institutional News,2022-05-03,23:10:00,482
  *MicroStrategy 1Q Loss/Shr $11.58 >MSTR,Dow Jones Institutional News,2022-05-03,20:01:00,5462
  Bitcoin and Other Cryptos Are in a 'Bear Market.' The Fed Might Make It Worse. -- Barrons.com,Dow Jones Institutional News,2022-05-03,13:27:00,831
  Press Release: Riot Blockchain Announces April 2022 Production and Operations Updates,Dow Jones Institutional News,2022-05-03,13:00:00,1507
  Press Release: Bitfarms Provides April 2022 Production and Mining Operations Update,Dow Jones Institutional News,2022-05-02,11:06:00,1944
  Press Release: Cathedra Bitcoin Announces Fourth Quarter and Full-Year 2021 Financial Results,Dow Jones Institutional News,2022-05-02,11:00:00,1404
  Press Release: BitNile Holdings Issues April Bitcoin Production and Mining Operation Report,Dow Jones Institutional News,2022-05-02,10:30:00,853
  Bitcoin Prices Are Rising. Warren Buffett Still Doesn't Believe in the Crypto. -- Barrons.com,Dow Jones Institutional News,2022-05-02,09:25:00,395
  Wall Street Warms Up to Crypto -- WSJ,Dow Jones Institutional News,2022-05-02,06:32:00,892
  Wall Street Reluctantly Embraces Crypto -- WSJ,Dow Jones Institutional News,2022-05-01,09:30:00,848
"  Update: Charlie Munger Says He Doesn't Like Bitcoin Because Its 'stupid,' 'evil,' And Makes People Look Bad -- MarketWatch",Dow Jones Institutional News,2022-04-30,20:40:00,237
"                             Charlie Munger Says He Doesn't Like Bitcoin Because Its 'stupid,' 'evil,' And Makes People Look Bad -- MarketWatch",Dow Jones Institutional News,2022-04-30,20:19:00,233
"  'Just Say No' To Bitcoin, Says Berkshire Hathaway's Charlie Munger -- MarketWatch",Dow Jones Institutional News,2022-04-30,16:59:00,140
  Bitcoin in a 401(k): Is That a Good Idea? -- WSJ,Dow Jones Institutional News,2022-04-30,06:32:00,1379
  Bitcoin in Your 401(k): Is that a Good Idea? -- WSJ,Dow Jones Institutional News,2022-04-30,04:00:00,1347
  Bitcoin in Your 401(k)? Fidelity Says It's Time. -- Barron's,Dow Jones Institutional News,2022-04-30,01:30:00,1001
