heading,news_provider,date,time,wordcount
                             Fidelity's Controversial Bet on Bitcoin,WSJ Podcasts,2022-05-12,20:07:00,2175
"  Odell Beckham Jr. got his $750,000 salary in bitcoin — how much did it end up costing him? Beckham announced upon joining the Los Angeles ...",MarketWatch,2022-05-12,17:58:00,548
  Paging Peter Thiel: Warren Buffett Is Holding Up Better Than Bitcoin -- WSJ,Dow Jones Institutional News,2022-05-12,17:34:00,176
  Microstrategy and Block Stock Need Bitcoin to Perk Up. It Isn't Happening.,Barron's Online,2022-05-12,16:28:00,792
  Microstrategy and Block Stock Need Bitcoin to Perk Up. It Isn't Happening. -- Barrons.com,Dow Jones Institutional News,2022-05-12,16:28:00,795
  Crash of TerraUSD Shakes Crypto. ‘There Was a Run on the Bank.’,Dow Jones Institutional News,2022-05-12,16:20:00,2170
  Crash of TerraUSD Shakes Crypto. 'There Was a Run on the Bank.' -- WSJ,Dow Jones Institutional News,2022-05-12,16:10:00,2219
"  Crash of TerraUSD Shakes Crypto. 'There Was a Run on the Bank.'; The stablecoin, pledged to maintain a value of one dollar, plunged as low...",The Wall Street Journal Online,2022-05-12,16:10:00,2212
"  'The key is to buy-and-hold' crypto in your 401(k), this financial adviser says; 'The Truth About Crypto' author Ric Edelman thinks the De...",MarketWatch,2022-05-12,15:29:00,2462
"  Bitcoin Price Rebounds After Fall Below $26,000; Cryptocurrencies have been hit by a steep stock selloff and the decoupling of a major...",The Wall Street Journal Online,2022-05-12,15:26:00,887
  Bitcoin Has Survived Worse. This Crypto Crash Could Offer Opportunities.,Barron's Online,2022-05-12,15:13:00,530
  Block Stock Is Falling Because of Bitcoin. It Must 'Decouple.',Barron's Online,2022-05-12,15:10:00,178
"                             Coinbase, MicroStrategy, and Other Stocks Linked to Bitcoin Dive",Barron's Online,2022-05-12,14:59:00,233
  Bitcoin Prices Plunge as $600 Billion Crypto Market Crash Accelerates,Barron's Online,2022-05-12,14:56:00,536
  Bitcoin Has Survived Worse. This Crypto Crash Could Offer Opportunities. -- Barrons.com,Dow Jones Institutional News,2022-05-12,13:41:00,535
"  Press Release: Business 2 Business Rewards Group Acquires $11 Million Dollar Stake in eWorld Companies, Inc.",Dow Jones Institutional News,2022-05-12,13:18:00,972
"  Press Release: Mawson Infrastructure Group Inc. Announces April 2022 Bitcoin Self-Mining, Hosting Co-location and Operational Update",Dow Jones Institutional News,2022-05-12,13:07:00,1392
  Bitcoin Is Finally Breaking. Why That's Good News for the Stock Market.,Barron's Online,2022-05-12,13:02:00,655
  Block's Price Target Cut at Mizuho. It Must 'Decouple the Story From Bitcoin.' -- Barrons.com,Dow Jones Institutional News,2022-05-12,12:03:00,185
  Bitcoin Is Finally Breaking. Why That's Good News for the Stock Market. -- Barrons.com,Dow Jones Institutional News,2022-05-12,10:37:00,226
"  Press Release: BitNile Holdings Announces its Subsidiary, BitNile, Inc., Now Owns 100% of Alliance Cloud Services, LLC, Which Owns and Oper...",Dow Jones Institutional News,2022-05-12,10:30:00,791
  Press Release: Hut 8 Reports Operating and Financial Results for Q1 2022,Dow Jones Institutional News,2022-05-12,10:30:00,2986
  North American Morning Briefing: Stocks Seen Lower Again as Inflation Worries Persist,Dow Jones Institutional News,2022-05-12,09:16:00,4471
                             Coinbase Stock and Other Companies Linked to Bitcoin Dive as Crypto Tanks -- Barrons.com,Dow Jones Institutional News,2022-05-12,08:22:00,243
"  Bitcoin struggles to hold onto $27,000 as Tether comes under pressure; Tether says it's performing a $1 billion swap with a third party to...",MarketWatch,2022-05-12,07:54:00,593
"  Stocks Reverse Course, Finish Lower on Inflation Data -- WSJ",Dow Jones Institutional News,2022-05-11,20:04:00,2005
  Press Release: Iris Energy Reports Third Quarter FY22 Results,Dow Jones Institutional News,2022-05-11,20:02:00,2800
  Bitcoin Falls. Cryptos Pressured as Stablecoin Terra's Meltdown Intensifies.,Barron's Online,2022-05-11,18:54:00,667
"  You can now use bitcoin to pay college tuition — but should you? Bentley University, a small private university outside Boston, now lets u...",MarketWatch,2022-05-11,12:51:00,833
  Cryptocurrency TerraUSD Plunges as Investors Bail -- Update,Dow Jones Institutional News,2022-05-11,09:56:00,2294
  Bitcoin Prices Fall. Cryptos Pressured as Stablecoin Terra's Meltdown Intensifies. -- Barrons.com,Dow Jones Institutional News,2022-05-11,09:33:00,664
  Crypto's Decline Deepens In Jittery Market -- WSJ,Dow Jones Institutional News,2022-05-11,06:33:00,956
"                             Coinbase Stock Keeps Sliding After Earnings Report; The largest U.S. crypto exchange posts loss, says number of users is declining",The Wall Street Journal Online,2022-05-11,00:32:00,914
                             Coinbase Stock Keeps Sliding After Earnings Report -- 4th Update,Dow Jones Institutional News,2022-05-11,00:32:00,908
                             Coinbase Stock Keeps Sliding After Earnings Report -- 3rd Update,Dow Jones Institutional News,2022-05-10,22:18:00,868
"  Bitcoin, Other Cryptocurrencies Stabilize After Multiday Selloff; Trading in bitcoin, ether and other digital tokens has grown more...",The Wall Street Journal Online,2022-05-10,21:38:00,625
  Press Release: CleanSpark Reports Second Quarter FY2022 Financial Results,Dow Jones Institutional News,2022-05-10,21:08:00,3208
                             Coinbase Stock Keeps Sliding After Earnings Report -- 2nd Update,Dow Jones Institutional News,2022-05-10,21:02:00,632
"  Press Release: Riot Blockchain Reports Record First Quarter 2022 Financial Results, Current Operational and Financial Highlights",Dow Jones Institutional News,2022-05-10,20:45:00,2591
                             Coinbase Stock Keeps Sliding Ahead of Earnings Report -- Update,Dow Jones Institutional News,2022-05-10,19:36:00,492
"  Bitcoin, Other Cryptocurrencies Stabilize After Multiday Selloff -- Update",Dow Jones Institutional News,2022-05-10,19:13:00,1199
  Press Release: Minto is Launching Autofarming For those Who Want to Earn More,Dow Jones Institutional News,2022-05-10,18:45:00,851
  Crypto Volatility Is Crushing Stablecoins. Terra's Unmooring Could Roil Bitcoin.,Barron's Online,2022-05-10,17:19:00,808
  Crypto Volatility Is Crushing Stablecoins. Terra's Unmooring Could Roil Bitcoin. -- Barrons.com,Dow Jones Institutional News,2022-05-10,17:19:00,811
  Press Release: TeraWulf Issues Statement Reiterating Plans for Nautilus Cryptomine,Dow Jones Institutional News,2022-05-10,13:27:00,999
"  Bitcoin Briefly Slips Below $30,000. Why Cryptos Are at Risk for More Losses.",Barron's Online,2022-05-10,12:51:00,830
"  Bitcoin, Other Cryptocurrencies Stabilize After Multiday Selloff",Dow Jones Institutional News,2022-05-10,12:20:00,557
"  Bitcoin, Other Cryptocurrencies Stabilize After Multiday Selloff -- WSJ",Dow Jones Institutional News,2022-05-10,12:08:00,564
"  Press Release: Bit Digital, Inc. Announces Monthly Production Update for April 2022",Dow Jones Institutional News,2022-05-10,12:00:00,853
  Press Release: Jack Henry and NYDIG to Offer Bitcoin Services to Financial Institutions,Dow Jones Institutional News,2022-05-10,12:00:00,836
  El Salvador Buys the Dip with $15 Million Crypto Double-Down as Bitcoin Prices Crash,Barron's Online,2022-05-10,11:49:00,339
  El Salvador Buys the Dip with $15 Million Crypto Double-Down as Bitcoin Prices Crash -- Barrons.com,Dow Jones Institutional News,2022-05-10,11:49:00,338
  Press Release: Cipher Mining Provides First Quarter 2022 Business Update,Dow Jones Institutional News,2022-05-10,11:00:00,2010
"  Bitcoin Prices Briefly Slip Below $30,000. Why Cryptos Are at Risk for More Losses. -- Barrons.com",Dow Jones Institutional News,2022-05-10,10:28:00,817
"  Press Release: InvestmentPitch Media Video Discusses LUXXFOLIO's Increase in Bitcoin Mined in April to Approximately 180 PH/s, up 6% Month over Month",Dow Jones Institutional News,2022-05-10,10:00:00,740
  TerraUSD Coin Falls Below the Dollar -- WSJ,Dow Jones Institutional News,2022-05-10,06:32:00,817
"  Cryptocurrency TerraUSD Falls Below Fixed Value, Triggering Selloff; Drop causes ripples in ether and bitcoin, exacerbating recent declines...",The Wall Street Journal Online,2022-05-10,01:10:00,779
"  TerraUSD Falls Below Fixed Value, Triggering Selloff--3rd Update",Dow Jones Institutional News,2022-05-10,01:10:00,770
  Crypto crash continues; why has bitcoin fallen 55% over the past 6 months? 'They are trading bitcoins the way that they trade tech stocks...,MarketWatch,2022-05-10,00:51:00,587
"  Bitcoin Price Falls 54% From Its High; World's largest cryptocurrency drops to $31,000",The Wall Street Journal Online,2022-05-09,22:57:00,356
"  TerraUSD Falls Below Fixed Value, Triggering Selloff -- 2nd Update",Dow Jones Institutional News,2022-05-09,22:38:00,768
"                             Coinbase, MicroStrategy, and Other Crypto Stocks Fell With Bitcoin",Barron's Online,2022-05-09,21:27:00,267
  Bitcoin Prices Keep Plunging With No Sign of Stopping. Where the Bottom May Be.,Barron's Online,2022-05-09,21:20:00,918
"  TerraUSD Falls Below Fixed Value, Triggering Selloff -- Update",Dow Jones Institutional News,2022-05-09,21:01:00,766
"                             Coinbase shares plunge almost 80% from November high, amid selloffs of crypto stocks and funds",MarketWatch,2022-05-09,20:21:00,329
"  The Dow Fell, Palantir Tumbled—and What Else Happened in the Stock Market Today",Barron's Online,2022-05-09,20:17:00,887
"  Bitcoin falls towards $30,000. Investors highlight support at $28,800, eye the stock market for further downside; The 30-day rolling...",MarketWatch,2022-05-09,18:43:00,427
                             MicroStrategy Stock Is Crumbling as Bitcoin Slides and Rates Rise,Barron's Online,2022-05-09,17:36:00,825
                             MicroStrategy Stock Is Crumbling as Bitcoin Slides and Rates Rise -- Barrons.com,Dow Jones Institutional News,2022-05-09,17:34:00,831
"  Why Another, Smaller Crypto Is Partly to Blame as Bitcoin Prices Plunge to Yearly Lows",Barron's Online,2022-05-09,16:44:00,874
"  Why Another, Smaller Crypto Is Partly to Blame as Bitcoin Prices Plunge to Yearly Lows -- Barrons.com",Dow Jones Institutional News,2022-05-09,13:53:00,751
"                             Coinbase, MicroStrategy, Block and Other Crypto Stocks Fall With Bitcoin Prices -- Barrons.com",Dow Jones Institutional News,2022-05-09,11:18:00,319
  Bitcoin Is Proving It Isn't Gold 2.0 as It's Moving in Same Direction as Stocks,Barron's Online,2022-05-09,11:02:00,1674
  Bitcoin Is Proving It Isn't Gold 2.0 as It's Moving in Same Direction as Stocks -- Barrons.com,Dow Jones Institutional News,2022-05-09,11:02:00,1689
  Bitcoin Prices Keep Plunging and There's No Sign of Stopping. Where the Bottom May Be. -- Barrons.com,Dow Jones Institutional News,2022-05-09,10:49:00,898
  U.S. Stock Futures Fall as Bond Yields Edge Higher -- WSJ,Dow Jones Institutional News,2022-05-09,05:15:00,2626
  Bitcoin Falls to Half Its Peak as Investors Shun Risk,Barron's Online,2022-05-08,21:36:00,484
"  Bitcoin slips below $35K, down nearly 50% from its all-time high; Crypto assets growing more highly correlated with stocks, data show",MarketWatch,2022-05-08,18:34:00,287
  What Bitcoin Could Be Worth to Fidelity. You'll Be Surprised.,Barron's Online,2022-05-07,17:04:00,849
  Will stocks tumble further Monday? Bitcoin's weekend performance may provide some clues; Any negative developments over the weekend could...,MarketWatch,2022-05-06,20:39:00,441
"  Bitcoin Price Falls Below $36,000 -- WSJ",Dow Jones Institutional News,2022-05-06,14:17:00,239
  Press Release: Hut 8 Mining Monthly Production Update for April 2022,Dow Jones Institutional News,2022-05-06,11:30:00,1269
  Bitcoin Nears a 2022 Low. Where Cryptos Are Headed and Why the Weekend Is Key.,Barron's Online,2022-05-06,10:00:00,681
  Bitcoin Nears a Yearly Low. Where Cryptos Are Headed and Why the Weekend Is Key. -- Barrons.com,Dow Jones Institutional News,2022-05-06,10:00:00,680
  Bitcoin Stabilizes After Thursday's Selloff -- WSJ,Dow Jones Institutional News,2022-05-06,09:59:00,236
  Bitcoin And Other Digital Money Fall -- WSJ,Dow Jones Institutional News,2022-05-06,06:33:00,486
  bitcoin.com: USD33.6M Private Sale for its New Ecosystem Token VERSE,Dow Jones Newswires German,2022-05-06,05:00:00,752
  Sen. Elizabeth Warren questions Fidelity's 'risky and speculative' plan to offer bitcoin in 401(k)s,MarketWatch,2022-05-06,01:07:00,490
  Block Rises on Outlook in After-Hours Trading,Dow Jones Institutional News,2022-05-05,22:09:00,347
"  Bitcoin Slides Below $37,000 as Investors Unwind Risky Bets; Cryptocurrencies have traded more in line with other risk assets, like growth...",The Wall Street Journal Online,2022-05-05,21:37:00,455
"  Rate hikes and stock sell-off? Here's what it means for your retirement portfolio, and whether you should add crypto into it",MarketWatch,2022-05-05,19:22:00,1370
"  Bitcoin Slides Below $37,000 as Investors Unwind Risky Bets",Dow Jones Institutional News,2022-05-05,19:00:00,432
"  Bitcoin Slides Below $37,000 as Investors Unwind Risky Bets -- WSJ",Dow Jones Institutional News,2022-05-05,18:53:00,436
  Bitcoin Prices Plunge as Stock Market Selloff Spreads to Cryptocurrencies,Barron's Online,2022-05-05,17:20:00,710
  Press Release: Iris Energy Limited Announces Monthly Investor Update for April 2022,Dow Jones Institutional News,2022-05-05,13:24:00,2664
"  Press Release: eWorld Companies Inc. Acquires Stake in NFT Distribution Company, Inc. Stock and Will Participate in all of NFT Distribution...",Dow Jones Institutional News,2022-05-05,13:17:00,1785
  Press Release: Gryphon Digital Mining Announces April Operational Update,Dow Jones Institutional News,2022-05-05,13:11:00,741
  Press Release: GEM Mining Announces April 2022 Production Update,Dow Jones Institutional News,2022-05-05,13:09:00,370
  Press Release: CleanSpark Announces April 2022 Bitcoin Production,Dow Jones Institutional News,2022-05-05,13:00:00,995
  *OLB: First Rev Contribution From Bitcoin Mining Ops to Be Recognized in 1Q >OLB                        ,Dow Jones Institutional News,2022-05-05,12:30:00,2366
  Press Release: Graystone Company Announces It's April Bitcoin Mining Results,Dow Jones Institutional News,2022-05-05,12:01:00,622
  Bitcoin Sees Biggest Gain in Months as Cryptos Are Buoyed by Fed Policy -- Barrons.com,Dow Jones Institutional News,2022-05-05,10:27:00,518
"  Sen. Elizabeth Warren Questions Fidelity's Plan to Put Bitcoin in 401(k)s; In letter to CEO, Warren and another senator say the plan is too...",The Wall Street Journal Online,2022-05-05,09:30:00,710
"  *Sens. Warren, Smith Send Letter to Fidelity Over Bitcoin 401(k) Plans -- WSJ",Dow Jones Institutional News,2022-05-05,09:30:00,732
  Press Release: XBT Provider AB (Publ) Appoints Jean-Charles Dudek As Managing Director,Dow Jones Institutional News,2022-05-05,07:00:00,537
  *Zymeworks 1Q Loss/Shr $1.19 >ZYME,Dow Jones Institutional News,2022-05-04,20:15:00,2931
  Press Release: Marathon Digital Holdings Reports First Quarter 2022 Results,Dow Jones Institutional News,2022-05-04,20:06:00,2716
                             WisdomTree Aims to Bring Crypto To Advisors As the SEC Stalls on a Bitcoin ETF.,Barron's Online,2022-05-04,16:53:00,512
                             WisdomTree Aims to Bring Crypto To Advisors As the SEC Stalls on a Bitcoin ETF. -- Barrons.com,Dow Jones Institutional News,2022-05-04,16:53:00,511
  Bitcoin and Other Cryptos Jump After Fed Hikes Rates.,Barron's Online,2022-05-04,13:24:00,528
"  Press Release: eWorld Companies, Inc. Secures Real Meta Tech LLC as Lead Marketing Partner for Bitcoin Wine NFT",Dow Jones Institutional News,2022-05-04,13:17:00,1406
  Press Release: Marathon Digital Holdings Announces Bitcoin Production and Mining Operation Updates for April 2022,Dow Jones Institutional News,2022-05-04,12:30:00,1782
  Press Release: Imfinzi Plus Chemotherapy Granted Priority Review in the US for Patients With Locally Advanced or Metastatic Biliary Tract...,Dow Jones Institutional News,2022-05-04,12:00:00,3388
  Press Release: Digihost Announces 44% Increase in Monthly Bitcoin Production and Provides Operations Update,Dow Jones Institutional News,2022-05-04,11:59:00,1648
  Press Release: Compass Therapeutics Reports Positive Interim Phase 2 Data of CTX-009 in Combination with Paclitaxel in Biliary Tract Cancers,Dow Jones Institutional News,2022-05-04,11:01:00,1900
  PRESS RELEASE: Northern Data reports on operations for April 2022,Dow Jones Newswires German,2022-05-04,10:38:00,791
  Bitcoin Prices Rise but Cryptos Are Struggling. The Fed's Rates Decision Looms Large. -- Barrons.com,Dow Jones Institutional News,2022-05-04,10:20:00,595
  Should You Add Bitcoin to Your 401(k) Retirement Plan?,WSJ Podcasts,2022-05-04,07:00:00,1774
  Bitcoin Mining Stocks Have Been Slammed. The EPA Could Make It Worse.,Barron's Online,2022-05-04,06:00:00,811
  Bitcoin Mining Stocks Have Been Slammed. The EPA Could Make It Worse. -- Barrons.com,Dow Jones Institutional News,2022-05-04,05:59:00,798
"                             MicroStrategy Recruits New CFO Amid Bitcoin Push, Wider Losses; The software firm said Andrew Kang would...",The Wall Street Journal Online,2022-05-03,23:10:00,493
"                             MicroStrategy Recruits New CFO Amid Bitcoin Push, Wider Losses -- WSJ",Dow Jones Institutional News,2022-05-03,23:10:00,482
  Fed set to raise interest rate by a half point. How is it affecting bitcoin and other crypto assets? Bitcoin is down almost 20% year-to-date...,MarketWatch,2022-05-03,22:13:00,629
  *MicroStrategy 1Q Loss/Shr $11.58 >MSTR,Dow Jones Institutional News,2022-05-03,20:01:00,5462
  Gambling with your retirement money to buy bitcoin: it makes the most tax sense; A 401(k) account really isn't the right place for a risky...,MarketWatch,2022-05-03,15:53:00,954
  Bitcoin and Other Cryptos Are in a 'Bear Market.' The Fed Might Make It Worse. -- Barrons.com,Dow Jones Institutional News,2022-05-03,13:27:00,831
  Bitcoin and Other Cryptos Are in a 'Bear Market.' The Fed Might Make It Worse.,Barron's Online,2022-05-03,13:27:00,832
  Press Release: Riot Blockchain Announces April 2022 Production and Operations Updates,Dow Jones Institutional News,2022-05-03,13:00:00,1507
  The Government Is Going After Crypto in 401(k)s,Barron's Online,2022-05-03,07:00:00,724
"  I'm a financial adviser, and I'd discourage you from putting bitcoin in your 401(k); Only do it if you have a high appetite for risk",MarketWatch,2022-05-02,20:43:00,1074
"  Crypto enthusiasts sniff at Buffett, Munger comments on bitcoin. 'It took them decades before they decided to invest in Apple,' one analyst...",MarketWatch,2022-05-02,19:53:00,790
  Bitcoin Prices Are Rising. Warren Buffett Still Doesn't Believe in the Crypto.,Barron's Online,2022-05-02,11:59:00,397
  Press Release: Bitfarms Provides April 2022 Production and Mining Operations Update,Dow Jones Institutional News,2022-05-02,11:06:00,1944
  Press Release: Cathedra Bitcoin Announces Fourth Quarter and Full-Year 2021 Financial Results,Dow Jones Institutional News,2022-05-02,11:00:00,1404
  Press Release: BitNile Holdings Issues April Bitcoin Production and Mining Operation Report,Dow Jones Institutional News,2022-05-02,10:30:00,853
  Bitcoin Prices Are Rising. Warren Buffett Still Doesn't Believe in the Crypto. -- Barrons.com,Dow Jones Institutional News,2022-05-02,09:25:00,395
  Wall Street Warms Up to Crypto -- WSJ,Dow Jones Institutional News,2022-05-02,06:32:00,892
  Debt Can Be a Killer; Elon Musk is leveraging his Twitter shares to buy even more shares.,The Wall Street Journal Online,2022-05-01,21:12:00,932
  Wall Street Reluctantly Embraces Crypto; Money managers want banks to store and trade crypto for them,The Wall Street Journal Online,2022-05-01,09:33:00,878
  Wall Street Reluctantly Embraces Crypto -- WSJ,Dow Jones Institutional News,2022-05-01,09:30:00,848
"  Update: Charlie Munger Says He Doesn't Like Bitcoin Because Its 'stupid,' 'evil,' And Makes People Look Bad -- MarketWatch",Dow Jones Institutional News,2022-04-30,20:40:00,237
"                             Charlie Munger Says He Doesn't Like Bitcoin Because Its 'stupid,' 'evil,' And Makes People Look Bad -- MarketWatch",Dow Jones Institutional News,2022-04-30,20:19:00,233
"  'Just Say No' To Bitcoin, Says Berkshire Hathaway's Charlie Munger -- MarketWatch",Dow Jones Institutional News,2022-04-30,16:59:00,140
  Why I don't want bitcoin in my 401(k),MarketWatch,2022-04-30,14:07:00,1032
"  Bitcoin in your 401(k)? Fidelity just introduced it as an option – when it makes sense, and when it doesn't; The investment firm set a lim...",MarketWatch,2022-04-30,13:52:00,882
  Bitcoin in a 401(k): Is That a Good Idea? -- WSJ,Dow Jones Institutional News,2022-04-30,06:32:00,1379
  Bitcoin in Your 401(k): Is That a Good Idea? Fidelity plans to give employers the option of adding the cryptocurrency to retirement plans la...,The Wall Street Journal Online,2022-04-30,04:00:00,1383
  Bitcoin in Your 401(k): Is that a Good Idea? -- WSJ,Dow Jones Institutional News,2022-04-30,04:00:00,1347
  Bitcoin in Your 401(k)? Fidelity Says It's Time. -- Barron's,Dow Jones Institutional News,2022-04-30,01:30:00,1001
"  A 401(k) that's 20% crypto? Labor Department will likely 'pressure' Fidelity to lower that limit, analyst says. The U.S. Department of L...",MarketWatch,2022-04-30,00:33:00,405
  Bitcoin Prices Slip. The Crypto Market Awaits Next Week's Fed Meeting.,Barron's Online,2022-04-29,12:52:00,546
"  Press Release: Bit Digital, Inc. Announces Bitcoin Production and Mining Operations Update for the First Quarter of 2022",Dow Jones Institutional News,2022-04-29,11:59:00,2040
  Bitcoin Prices Slip. The Crypto Market Awaits Next Week's Fed Meeting. -- Barrons.com,Dow Jones Institutional News,2022-04-29,11:14:00,548
  Elizabeth Stark -- Barrons.com,Dow Jones Institutional News,2022-04-29,08:00:00,244
  Elizabeth Stark,Barron's Online,2022-04-29,08:00:00,244
  Labor Department Criticizes Fidelity's Plan to Put Bitcoin on 401(k) Menu -- WSJ,Dow Jones Institutional News,2022-04-29,06:32:00,910
  Labor Department Criticizes Fidelity’s Bitcoin Plan,Dow Jones Institutional News,2022-04-29,02:30:00,868
"  Labor Department Criticizes Fidelity's Plan to Put Bitcoin on 401(k) Menu; 'We have grave concerns with what Fidelity has done,' say...",The Wall Street Journal Online,2022-04-29,01:55:00,912
  *Labor Department Official: We Have 'Grave Concerns' About Fidelity's Bitcoin 401(k) Plan -- WSJ,Dow Jones Institutional News,2022-04-29,01:55:00,957
"                             Elon Musk wants to make Twitter 'maximum fun'. Here's what Cathie Wood, Anthony Scaramucci and Sam Bankman-Fried are saying",MarketWatch,2022-04-28,20:40:00,1446
  Bitcoin Is Now Legal Tender in Central African Republic. It Could Cause Problems. -- Barrons.com,Dow Jones Institutional News,2022-04-28,18:17:00,331
  Bitcoin Is Now Legal Tender in Central African Republic. It Could Cause Problems.,Barron's Online,2022-04-28,18:17:00,330
  Press Release: CleanSpark Partners With Sustainable Bitcoin Standard to Double Down on Clean Bitcoin Mining,Dow Jones Institutional News,2022-04-28,13:00:00,630
  Press Release: Zymeworks Reports Last Patient Enrolled in Pivotal Study of Zanidatamab in Treatment of HER2-Expressing Late-Line Biliary Tract Cancer,Dow Jones Institutional News,2022-04-28,12:30:00,1702
  Why User Numbers Are Key for Tech This Earnings Season,Barron's Online,2022-04-28,10:46:00,1809
  Why User Numbers Are Key for Tech This Earnings Season -- Barrons.com,Dow Jones Institutional News,2022-04-28,10:46:00,1829
  Press Release: TotalEnergies: First Quarter 2022 Results,Dow Jones Institutional News,2022-04-28,10:44:00,27947
  Cryptocurrency Prices Pop. Bitcoin Whales Keep Feeding. -- Barrons.com,Dow Jones Institutional News,2022-04-28,09:50:00,437
  Cryptocurrency Prices Pop. Bitcoin Whales Keep Feeding.,Barron's Online,2022-04-28,09:50:00,430
  Should Bitcoin Be in Your 401(k)? Fidelity Is Making It Possible—for Better or Worse.,Barron's Online,2022-04-28,06:45:00,979
                             Elon Musk Is a Crypto Fan. What the Twitter Deal Means for Bitcoin and Dogecoin.,Barron's Online,2022-04-28,06:15:00,835
"  Press Release: LQwD joins Visa's Fintech Fast Track Program, aiming to accelerate growth for the next generation of commerce",Dow Jones Institutional News,2022-04-27,18:14:00,735
"  Press Release: Syscoin Goes Live on Cryptocurrency Exchange KuCoin, Furthering its Vision for Blockchain Transformation",Dow Jones Institutional News,2022-04-27,16:51:00,676
  Bitcoin Prices Slide After Tech Stock Selloff. Why Cryptos May Be Ready to Pop.,Barron's Online,2022-04-27,13:27:00,477
"  Press Release: Riot Blockchain Announces 1 GW Development in Navarro County, Texas",Dow Jones Institutional News,2022-04-27,12:59:00,1254
  Bitcoin Prices Slide After Tech Stock Selloff. Why Cryptos May Be Ready to Pop. -- Barrons.com,Dow Jones Institutional News,2022-04-27,12:31:00,477
  Press Release: AdvisorShares Launches Managed Bitcoin Strategy ETF (Ticker: CRYP),Dow Jones Institutional News,2022-04-27,12:28:00,1132
  Press Release: Harvest Trading Cap Academy joins Salvadoran authorities to train young people on Bitcoin,Dow Jones Institutional News,2022-04-27,10:22:00,941
  Top News Today: Stocks Slide; Tesla Down after Musk's Twitter Deal; GE Down after 1Q Earnings,Dow Jones Institutional News,2022-04-26,20:36:00,3048
  Press Release: Most Powerful Crypto Miners in the World released by Bitramo,Dow Jones Institutional News,2022-04-26,15:00:00,608
                             Fidelity to Allow Retirement Savers to Put Bitcoin in 401(k) Accounts; Investment giant's move could send cr...,The Wall Street Journal Online,2022-04-26,14:43:00,1316
  Bitcoin unable to hold gains as Fidelity plans to let investors put the crypto in 401(k) accounts,MarketWatch,2022-04-26,14:38:00,209
"  A retired nurse lost $43,000 to bitcoin — watch out for red flags online; The New York woman didn't lose the money from poor investments...",MarketWatch,2022-04-26,13:42:00,673
  Press Release: CleanSpark Finalizes $35 Million in Financing from Trinity Capital,Dow Jones Institutional News,2022-04-26,13:00:00,1041
  Bitcoin Prices Rise and Dogecoin Soars After Tech Stock Rally Lifts Cryptos,Barron's Online,2022-04-26,12:45:00,509
                             Twitter's Embrace of Elon Musk's Bid Suggests a First-Quarter Disappointment,Barron's Online,2022-04-26,10:45:00,1783
                             Twitter's Embrace of Elon Musk's Bid Suggests a First-Quarter Disappointment -- Barrons.com,Dow Jones Institutional News,2022-04-26,10:45:00,1801
  Hackers Hit Europe's Wind-Energy Sector,WSJ Podcasts,2022-04-26,10:07:00,2693
  Bitcoin Prices Rise and Dogecoin Soars After Tech Stock Rally Lifts Cryptos -- Barrons.com,Dow Jones Institutional News,2022-04-26,09:27:00,511
                             Fidelity to Allow Bitcoin in 401(k)s -- WSJ,Dow Jones Institutional News,2022-04-26,06:33:00,1257
                             Fidelity to Allow Retirement Savers to Put Bitcoin in 401(k) Accounts,Dow Jones Institutional News,2022-04-26,04:30:00,1219
                             Fidelity to allow investors to put bitcoin in their 401(k) accounts,MarketWatch,2022-04-26,04:21:00,331
  *Fidelity to Allow Retirement Savers to Put Bitcoin in 401(k) Accounts -- WSJ,Dow Jones Institutional News,2022-04-26,04:01:00,2523
  Press Release: Cipher Mining Announces Date of First Quarter 2022 Business Update Conference Call,Dow Jones Institutional News,2022-04-25,20:15:00,243
"  Dogecoin jumps 17%, outperforms bitcoin, as supporters count on Musk to make Twitter more 'doge-friendly'; Twitter is reportedly poised to...",MarketWatch,2022-04-25,18:09:00,419
  Dogecoin Is Beating Bitcoin as Elon Musk's Plan to Buy Twitter Takes Shape,Barron's Online,2022-04-25,16:25:00,331
  Bitcoin Prices Fall as Crypto Market Is Slammed by Hawkish Fed Expectations,Barron's Online,2022-04-25,14:09:00,587
  Bitcoin Prices Fall as Crypto Market Slammed by Hawkish Fed Expectations -- Barrons.com,Dow Jones Institutional News,2022-04-25,09:01:00,420
  Press Release: TradeUP Global Corporation Announces Shareholder Approval of Business Combination with SAITECH Limited,Dow Jones Institutional News,2022-04-23,01:40:00,1125
"  Gold Is Going Higher, And It's Not Just Gold Bugs Who Think So -- Barron's",Dow Jones Institutional News,2022-04-23,01:30:00,1110
"  Gold Is Heading Higher as Inflation Rages. Why the Next Stop Could Be $3,000 an Ounce.",Barron's Online,2022-04-22,23:01:00,1155
  The Ukraine War and Inflation Are Pushing Gold Higher. Why Crypto Won't Change That. -- Barrons.com,Dow Jones Institutional News,2022-04-22,21:56:00,1100
"  Bitcoin tanks as correlation with stocks rises, Dow drops over 600 points; Stocks, gold, oil, crypto, all had a pretty rough week, one...",MarketWatch,2022-04-22,17:52:00,366
  Press Release: 'The ICOA Fund': The Revealed Brand Name of Soon-To-Launch BTC-denominated Fund,Dow Jones Institutional News,2022-04-22,14:00:00,1029
  Bitcoin Prices Tumbling as Cryptos Pressured by Hawkish Fed,Barron's Online,2022-04-22,12:50:00,331
